age	education	marital-status	occupation	race	_row_id	income
30.5	165	5	76	9	14514	<=50K
30.5	165	5	76	9	16203	<=50K
30.5	165	5	76	9	19207	<=50K
30.5	165	5	76	9	20813	<=50K
30.5	165	5	76	9	24110	<=50K
30.5	165	5	76	9	26911	<=50K
30.5	165	5	76	9	29492	<=50K
30.5	165	5	76	9	32809	<=50K
30.5	165	5	76	9	34790	<=50K
30.5	165	5	76	9	35281	<=50K
30.5	165	5	76	9	37722	<=50K
30.5	165	5	76	9	39588	<=50K
30.5	165	5	76	9	42033	<=50K
30.5	165	5	76	9	43253	<=50K
30.5	165	5	76	9	43527	<=50K
30.5	165	5	76	9	43940	<=50K
30.5	165	5	76	9	44085	<=50K
30.5	165	5	76	9	46058	<=50K
30.5	165	5	76	9	47573	<=50K
30.5	165	5	76	9	40576	>50K
28.0	99	4	76	6	6280	<=50K
28.0	99	4	76	6	8714	<=50K
28.0	99	4	76	6	9059	<=50K
28.0	99	4	76	6	9621	<=50K
28.0	99	4	76	6	10761	<=50K
28.0	99	4	76	6	11404	<=50K
28.0	99	4	76	6	11686	<=50K
28.0	99	4	76	6	12708	<=50K
28.0	99	4	76	6	13575	<=50K
28.0	99	4	76	6	14409	<=50K
28.0	99	4	76	6	16514	<=50K
28.0	99	4	76	6	17221	<=50K
28.0	99	4	76	6	19631	<=50K
28.0	99	4	76	6	20330	<=50K
28.0	99	4	76	6	20738	<=50K
28.0	99	4	76	6	21680	<=50K
28.0	99	4	76	6	22509	<=50K
28.0	99	4	76	6	24436	<=50K
28.0	99	4	76	6	25824	<=50K
28.0	99	4	76	6	30924	<=50K
28.0	99	4	76	6	31905	<=50K
28.0	99	4	76	6	33472	<=50K
28.0	99	4	76	6	37677	<=50K
28.0	99	4	76	6	38657	<=50K
28.0	99	4	76	6	40683	<=50K
28.0	99	4	76	6	45414	<=50K
28.0	99	4	76	6	47267	<=50K
28.0	99	4	76	6	41741	>50K
26.0	124	19	226	7	9770	<=50K
26.0	124	19	226	7	16685	<=50K
26.0	124	19	226	7	18213	<=50K
26.0	124	19	226	7	18713	<=50K
26.0	124	19	226	7	19916	<=50K
26.0	124	19	226	7	21013	<=50K
26.0	124	19	226	7	28705	<=50K
26.0	124	19	226	7	33755	<=50K
26.0	124	19	226	7	35290	<=50K
26.0	124	19	226	7	38309	<=50K
26.0	124	19	226	7	44878	<=50K
26.0	124	19	226	7	45912	<=50K
26.0	124	19	226	7	46553	<=50K
26.0	124	19	226	7	48706	<=50K
26.0	124	19	226	7	27665	>50K
32.0	228	10	170	16	17988	<=50K
32.0	228	10	170	16	25462	<=50K
32.0	228	10	170	16	39079	<=50K
32.0	228	10	170	16	6858	>50K
27.5	43	5	140	18	3348	<=50K
27.5	43	5	140	18	3817	<=50K
27.5	43	5	140	18	4041	<=50K
27.5	43	5	140	18	4426	<=50K
27.5	43	5	140	18	5504	<=50K
27.5	43	5	140	18	8028	<=50K
27.5	43	5	140	18	10296	<=50K
27.5	43	5	140	18	11352	<=50K
27.5	43	5	140	18	14180	<=50K
27.5	43	5	140	18	20252	<=50K
27.5	43	5	140	18	20404	<=50K
27.5	43	5	140	18	20809	<=50K
27.5	43	5	140	18	20979	<=50K
27.5	43	5	140	18	20984	<=50K
27.5	43	5	140	18	21346	<=50K
27.5	43	5	140	18	21671	<=50K
27.5	43	5	140	18	21679	<=50K
27.5	43	5	140	18	22371	<=50K
27.5	43	5	140	18	24390	<=50K
27.5	43	5	140	18	25651	<=50K
27.5	43	5	140	18	27131	<=50K
27.5	43	5	140	18	27230	<=50K
27.5	43	5	140	18	27584	<=50K
27.5	43	5	140	18	28263	<=50K
27.5	43	5	140	18	28707	<=50K
27.5	43	5	140	18	28792	<=50K
27.5	43	5	140	18	30206	<=50K
27.5	43	5	140	18	30406	<=50K
27.5	43	5	140	18	33900	<=50K
27.5	43	5	140	18	35104	<=50K
27.5	43	5	140	18	35135	<=50K
27.5	43	5	140	18	37205	<=50K
27.5	43	5	140	18	37388	<=50K
27.5	43	5	140	18	39096	<=50K
27.5	43	5	140	18	39798	<=50K
27.5	43	5	140	18	45249	<=50K
27.5	43	5	140	18	48154	<=50K
27.5	43	5	140	18	48593	<=50K
27.5	43	5	140	18	48713	<=50K
27.5	43	5	140	18	48825	<=50K
27.5	43	5	140	18	16696	>50K
29.0	54	5	48	16	5878	<=50K
29.0	54	5	48	16	9517	<=50K
29.0	54	5	48	16	10823	<=50K
29.0	54	5	48	16	10882	<=50K
29.0	54	5	48	16	11824	<=50K
29.0	54	5	48	16	12869	<=50K
29.0	54	5	48	16	13505	<=50K
29.0	54	5	48	16	15870	<=50K
29.0	54	5	48	16	17210	<=50K
29.0	54	5	48	16	22812	<=50K
29.0	54	5	48	16	26037	<=50K
29.0	54	5	48	16	26501	<=50K
29.0	54	5	48	16	26745	<=50K
29.0	54	5	48	16	26758	<=50K
29.0	54	5	48	16	28672	<=50K
29.0	54	5	48	16	29045	<=50K
29.0	54	5	48	16	31003	<=50K
29.0	54	5	48	16	45958	<=50K
29.0	54	5	48	16	48242	<=50K
29.0	54	5	48	16	11304	>50K
29.0	54	5	48	16	13764	>50K
29.0	54	5	48	16	32582	>50K
29.0	54	5	48	16	43231	>50K
39.5	112	24	67	7	395	<=50K
39.5	112	24	67	7	1404	<=50K
39.5	112	24	67	7	1453	<=50K
39.5	112	24	67	7	1669	<=50K
39.5	112	24	67	7	3251	<=50K
39.5	112	24	67	7	3412	<=50K
39.5	112	24	67	7	5762	<=50K
39.5	112	24	67	7	10841	<=50K
39.5	112	24	67	7	10902	<=50K
39.5	112	24	67	7	11732	<=50K
39.5	112	24	67	7	14533	<=50K
39.5	112	24	67	7	15102	<=50K
39.5	112	24	67	7	15591	<=50K
39.5	112	24	67	7	17903	<=50K
39.5	112	24	67	7	19001	<=50K
39.5	112	24	67	7	20340	<=50K
39.5	112	24	67	7	20877	<=50K
39.5	112	24	67	7	21362	<=50K
39.5	112	24	67	7	23297	<=50K
39.5	112	24	67	7	25274	<=50K
39.5	112	24	67	7	26106	<=50K
39.5	112	24	67	7	30267	<=50K
39.5	112	24	67	7	33870	<=50K
39.5	112	24	67	7	34130	<=50K
39.5	112	24	67	7	35071	<=50K
39.5	112	24	67	7	36270	<=50K
39.5	112	24	67	7	38469	<=50K
39.5	112	24	67	7	38908	<=50K
39.5	112	24	67	7	40327	<=50K
39.5	112	24	67	7	41291	<=50K
39.5	112	24	67	7	45081	<=50K
39.5	112	24	67	7	45223	<=50K
39.5	112	24	67	7	45658	<=50K
39.5	112	24	67	7	48196	<=50K
39.5	112	24	67	7	36021	>50K
59.0	37	29	204	7	1397	<=50K
59.0	37	29	204	7	4408	<=50K
59.0	37	29	204	7	6561	<=50K
59.0	37	29	204	7	7221	<=50K
59.0	37	29	204	7	11720	<=50K
59.0	37	29	204	7	12593	<=50K
59.0	37	29	204	7	13466	<=50K
59.0	37	29	204	7	14263	<=50K
59.0	37	29	204	7	20999	<=50K
59.0	37	29	204	7	22786	<=50K
59.0	37	29	204	7	26129	<=50K
59.0	37	29	204	7	29194	<=50K
59.0	37	29	204	7	32775	<=50K
59.0	37	29	204	7	37217	<=50K
59.0	37	29	204	7	38588	<=50K
59.0	37	29	204	7	38639	<=50K
59.0	37	29	204	7	39736	<=50K
59.0	37	29	204	7	42180	<=50K
59.0	37	29	204	7	42861	<=50K
59.0	37	29	204	7	47787	<=50K
59.0	37	29	204	7	31097	>50K
28.5	277	0	207	2	677	<=50K
28.5	277	0	207	2	1645	<=50K
28.5	277	0	207	2	1648	<=50K
28.5	277	0	207	2	1811	<=50K
28.5	277	0	207	2	1955	<=50K
28.5	277	0	207	2	2281	<=50K
28.5	277	0	207	2	2650	<=50K
28.5	277	0	207	2	4830	<=50K
28.5	277	0	207	2	12870	<=50K
28.5	277	0	207	2	14827	<=50K
28.5	277	0	207	2	17498	<=50K
28.5	277	0	207	2	19879	<=50K
28.5	277	0	207	2	20024	<=50K
28.5	277	0	207	2	26293	<=50K
28.5	277	0	207	2	26433	<=50K
28.5	277	0	207	2	26852	<=50K
28.5	277	0	207	2	28556	<=50K
28.5	277	0	207	2	28834	<=50K
28.5	277	0	207	2	28956	<=50K
28.5	277	0	207	2	29525	<=50K
28.5	277	0	207	2	30432	<=50K
28.5	277	0	207	2	32905	<=50K
28.5	277	0	207	2	35560	<=50K
28.5	277	0	207	2	40351	<=50K
28.5	277	0	207	2	41297	<=50K
28.5	277	0	207	2	41382	<=50K
28.5	277	0	207	2	46872	<=50K
28.5	277	0	207	2	47579	<=50K
28.5	277	0	207	2	26314	>50K
31.5	150	0	206	7	3988	<=50K
31.5	150	0	206	7	7783	<=50K
31.5	150	0	206	7	12378	<=50K
31.5	150	0	206	7	23247	<=50K
31.5	150	0	206	7	30109	<=50K
31.5	150	0	206	7	34650	<=50K
31.5	150	0	206	7	39302	<=50K
31.5	150	0	206	7	46271	<=50K
31.5	150	0	206	7	32188	>50K
27.5	208	14	41	7	717	<=50K
27.5	208	14	41	7	1255	<=50K
27.5	208	14	41	7	6033	<=50K
27.5	208	14	41	7	9049	<=50K
27.5	208	14	41	7	11890	<=50K
27.5	208	14	41	7	12681	<=50K
27.5	208	14	41	7	16949	<=50K
27.5	208	14	41	7	21762	<=50K
27.5	208	14	41	7	23288	<=50K
27.5	208	14	41	7	24213	<=50K
27.5	208	14	41	7	28719	<=50K
27.5	208	14	41	7	29054	<=50K
27.5	208	14	41	7	35249	<=50K
27.5	208	14	41	7	36215	<=50K
27.5	208	14	41	7	41846	<=50K
27.5	208	14	41	7	42178	<=50K
27.5	208	14	41	7	44964	<=50K
27.5	208	14	41	7	14436	>50K
26.5	44	23	231	13	1659	<=50K
26.5	44	23	231	13	2786	<=50K
26.5	44	23	231	13	3079	<=50K
26.5	44	23	231	13	3202	<=50K
26.5	44	23	231	13	3672	<=50K
26.5	44	23	231	13	5482	<=50K
26.5	44	23	231	13	6668	<=50K
26.5	44	23	231	13	6671	<=50K
26.5	44	23	231	13	6682	<=50K
26.5	44	23	231	13	7019	<=50K
26.5	44	23	231	13	8240	<=50K
26.5	44	23	231	13	9228	<=50K
26.5	44	23	231	13	9991	<=50K
26.5	44	23	231	13	10072	<=50K
26.5	44	23	231	13	10074	<=50K
26.5	44	23	231	13	10276	<=50K
26.5	44	23	231	13	10773	<=50K
26.5	44	23	231	13	11384	<=50K
26.5	44	23	231	13	11524	<=50K
26.5	44	23	231	13	12115	<=50K
26.5	44	23	231	13	12553	<=50K
26.5	44	23	231	13	13008	<=50K
26.5	44	23	231	13	13055	<=50K
26.5	44	23	231	13	14102	<=50K
26.5	44	23	231	13	15793	<=50K
26.5	44	23	231	13	16019	<=50K
26.5	44	23	231	13	16144	<=50K
26.5	44	23	231	13	17025	<=50K
26.5	44	23	231	13	17841	<=50K
26.5	44	23	231	13	18071	<=50K
26.5	44	23	231	13	18133	<=50K
26.5	44	23	231	13	18474	<=50K
26.5	44	23	231	13	18628	<=50K
26.5	44	23	231	13	18813	<=50K
26.5	44	23	231	13	19143	<=50K
26.5	44	23	231	13	19262	<=50K
26.5	44	23	231	13	21567	<=50K
26.5	44	23	231	13	22693	<=50K
26.5	44	23	231	13	22894	<=50K
26.5	44	23	231	13	23110	<=50K
26.5	44	23	231	13	24003	<=50K
26.5	44	23	231	13	25034	<=50K
26.5	44	23	231	13	26270	<=50K
26.5	44	23	231	13	26970	<=50K
26.5	44	23	231	13	27581	<=50K
26.5	44	23	231	13	27706	<=50K
26.5	44	23	231	13	29003	<=50K
26.5	44	23	231	13	30365	<=50K
26.5	44	23	231	13	30591	<=50K
26.5	44	23	231	13	31005	<=50K
26.5	44	23	231	13	31462	<=50K
26.5	44	23	231	13	32179	<=50K
26.5	44	23	231	13	33238	<=50K
26.5	44	23	231	13	33280	<=50K
26.5	44	23	231	13	34259	<=50K
26.5	44	23	231	13	34315	<=50K
26.5	44	23	231	13	35218	<=50K
26.5	44	23	231	13	35253	<=50K
26.5	44	23	231	13	35471	<=50K
26.5	44	23	231	13	35820	<=50K
26.5	44	23	231	13	36266	<=50K
26.5	44	23	231	13	36392	<=50K
26.5	44	23	231	13	37072	<=50K
26.5	44	23	231	13	37184	<=50K
26.5	44	23	231	13	37292	<=50K
26.5	44	23	231	13	37815	<=50K
26.5	44	23	231	13	38169	<=50K
26.5	44	23	231	13	38346	<=50K
26.5	44	23	231	13	39636	<=50K
26.5	44	23	231	13	41294	<=50K
26.5	44	23	231	13	41911	<=50K
26.5	44	23	231	13	42371	<=50K
26.5	44	23	231	13	42729	<=50K
26.5	44	23	231	13	43809	<=50K
26.5	44	23	231	13	43812	<=50K
26.5	44	23	231	13	43829	<=50K
26.5	44	23	231	13	43912	<=50K
26.5	44	23	231	13	44043	<=50K
26.5	44	23	231	13	44338	<=50K
26.5	44	23	231	13	44966	<=50K
26.5	44	23	231	13	45553	<=50K
26.5	44	23	231	13	45598	<=50K
26.5	44	23	231	13	45699	<=50K
26.5	44	23	231	13	45738	<=50K
26.5	44	23	231	13	45813	<=50K
26.5	44	23	231	13	47041	<=50K
26.5	44	23	231	13	47437	<=50K
26.5	44	23	231	13	47523	<=50K
26.5	44	23	231	13	47880	<=50K
26.5	44	23	231	13	48587	<=50K
26.5	44	23	231	13	48816	<=50K
26.5	44	23	231	13	34160	>50K
26.0	214	19	114	7	1059	<=50K
26.0	214	19	114	7	2702	<=50K
26.0	214	19	114	7	4131	<=50K
26.0	214	19	114	7	6007	<=50K
26.0	214	19	114	7	6705	<=50K
26.0	214	19	114	7	9424	<=50K
26.0	214	19	114	7	24797	<=50K
26.0	214	19	114	7	26621	<=50K
26.0	214	19	114	7	30458	<=50K
26.0	214	19	114	7	34145	<=50K
26.0	214	19	114	7	36632	<=50K
26.0	214	19	114	7	39071	<=50K
26.0	214	19	114	7	40974	<=50K
26.0	214	19	114	7	41928	<=50K
26.0	214	19	114	7	42706	<=50K
26.0	214	19	114	7	43179	<=50K
26.0	214	19	114	7	43461	<=50K
26.0	214	19	114	7	13377	>50K
26.0	214	19	114	7	33143	>50K
45.0	123	24	65	7	5716	<=50K
45.0	123	24	65	7	12056	<=50K
45.0	123	24	65	7	14442	<=50K
45.0	123	24	65	7	14836	<=50K
45.0	123	24	65	7	16011	<=50K
45.0	123	24	65	7	18074	<=50K
45.0	123	24	65	7	25477	<=50K
45.0	123	24	65	7	26993	<=50K
45.0	123	24	65	7	33622	<=50K
45.0	123	24	65	7	33733	<=50K
45.0	123	24	65	7	35181	<=50K
45.0	123	24	65	7	35448	<=50K
45.0	123	24	65	7	35765	<=50K
45.0	123	24	65	7	37173	<=50K
45.0	123	24	65	7	37733	<=50K
45.0	123	24	65	7	38727	<=50K
45.0	123	24	65	7	43451	<=50K
45.0	123	24	65	7	44576	<=50K
45.0	123	24	65	7	2924	>50K
69.5	112	24	66	7	662	<=50K
69.5	112	24	66	7	1235	<=50K
69.5	112	24	66	7	6088	<=50K
69.5	112	24	66	7	8102	<=50K
69.5	112	24	66	7	8880	<=50K
69.5	112	24	66	7	10360	<=50K
69.5	112	24	66	7	11095	<=50K
69.5	112	24	66	7	18125	<=50K
69.5	112	24	66	7	18584	<=50K
69.5	112	24	66	7	18664	<=50K
69.5	112	24	66	7	21385	<=50K
69.5	112	24	66	7	27058	<=50K
69.5	112	24	66	7	29608	<=50K
69.5	112	24	66	7	34029	<=50K
69.5	112	24	66	7	34356	<=50K
69.5	112	24	66	7	37836	<=50K
69.5	112	24	66	7	41351	<=50K
69.5	112	24	66	7	41702	<=50K
69.5	112	24	66	7	43995	<=50K
69.5	112	24	66	7	47255	<=50K
69.5	112	24	66	7	45206	>50K
39.5	29	24	215	3	727	<=50K
39.5	29	24	215	3	844	<=50K
39.5	29	24	215	3	1302	<=50K
39.5	29	24	215	3	2348	<=50K
39.5	29	24	215	3	2488	<=50K
39.5	29	24	215	3	3092	<=50K
39.5	29	24	215	3	3278	<=50K
39.5	29	24	215	3	4257	<=50K
39.5	29	24	215	3	5455	<=50K
39.5	29	24	215	3	7235	<=50K
39.5	29	24	215	3	10321	<=50K
39.5	29	24	215	3	10754	<=50K
39.5	29	24	215	3	11412	<=50K
39.5	29	24	215	3	13782	<=50K
39.5	29	24	215	3	14959	<=50K
39.5	29	24	215	3	15605	<=50K
39.5	29	24	215	3	17667	<=50K
39.5	29	24	215	3	19829	<=50K
39.5	29	24	215	3	20959	<=50K
39.5	29	24	215	3	21365	<=50K
39.5	29	24	215	3	21936	<=50K
39.5	29	24	215	3	22757	<=50K
39.5	29	24	215	3	23173	<=50K
39.5	29	24	215	3	23912	<=50K
39.5	29	24	215	3	23937	<=50K
39.5	29	24	215	3	25661	<=50K
39.5	29	24	215	3	29297	<=50K
39.5	29	24	215	3	29639	<=50K
39.5	29	24	215	3	30292	<=50K
39.5	29	24	215	3	30314	<=50K
39.5	29	24	215	3	30622	<=50K
39.5	29	24	215	3	31530	<=50K
39.5	29	24	215	3	32503	<=50K
39.5	29	24	215	3	33450	<=50K
39.5	29	24	215	3	34062	<=50K
39.5	29	24	215	3	35391	<=50K
39.5	29	24	215	3	35418	<=50K
39.5	29	24	215	3	37712	<=50K
39.5	29	24	215	3	37766	<=50K
39.5	29	24	215	3	40457	<=50K
39.5	29	24	215	3	40493	<=50K
39.5	29	24	215	3	40745	<=50K
39.5	29	24	215	3	41093	<=50K
39.5	29	24	215	3	48550	<=50K
39.5	29	24	215	3	16113	>50K
39.5	29	24	215	3	37117	>50K
59.0	38	21	269	6	22748	<=50K
59.0	38	21	269	6	25939	<=50K
59.0	38	21	269	6	32786	<=50K
59.0	38	21	269	6	34889	<=50K
59.0	38	21	269	6	37691	<=50K
59.0	38	21	269	6	38846	<=50K
59.0	38	21	269	6	44529	<=50K
59.0	38	21	269	6	48289	<=50K
59.0	38	21	269	6	48302	<=50K
59.0	38	21	269	6	6265	>50K
47.5	52	0	30	7	791	<=50K
47.5	52	0	30	7	1065	<=50K
47.5	52	0	30	7	1664	<=50K
47.5	52	0	30	7	1917	<=50K
47.5	52	0	30	7	3068	<=50K
47.5	52	0	30	7	6566	<=50K
47.5	52	0	30	7	10048	<=50K
47.5	52	0	30	7	12074	<=50K
47.5	52	0	30	7	16279	<=50K
47.5	52	0	30	7	17796	<=50K
47.5	52	0	30	7	22282	<=50K
47.5	52	0	30	7	26665	<=50K
47.5	52	0	30	7	27560	<=50K
47.5	52	0	30	7	32183	<=50K
47.5	52	0	30	7	34927	<=50K
47.5	52	0	30	7	35023	<=50K
47.5	52	0	30	7	35328	<=50K
47.5	52	0	30	7	39501	<=50K
47.5	52	0	30	7	40704	<=50K
47.5	52	0	30	7	45023	<=50K
47.5	52	0	30	7	31318	>50K
50.0	19	0	214	7	6896	<=50K
50.0	19	0	214	7	7036	<=50K
50.0	19	0	214	7	7162	<=50K
50.0	19	0	214	7	10305	<=50K
50.0	19	0	214	7	12851	<=50K
50.0	19	0	214	7	18037	<=50K
50.0	19	0	214	7	18999	<=50K
50.0	19	0	214	7	33581	<=50K
50.0	19	0	214	7	38768	<=50K
50.0	19	0	214	7	38856	<=50K
50.0	19	0	214	7	39508	<=50K
50.0	19	0	214	7	48266	<=50K
50.0	19	0	214	7	17562	>50K
25.5	162	19	4	9	5675	<=50K
25.5	162	19	4	9	9101	<=50K
25.5	162	19	4	9	9748	<=50K
25.5	162	19	4	9	20898	<=50K
25.5	162	19	4	9	23330	<=50K
25.5	162	19	4	9	29757	<=50K
25.5	162	19	4	9	30102	<=50K
25.5	162	19	4	9	31591	<=50K
25.5	162	19	4	9	31780	<=50K
25.5	162	19	4	9	35772	<=50K
25.5	162	19	4	9	42271	<=50K
25.5	162	19	4	9	46582	<=50K
25.5	162	19	4	9	26469	>50K
26.5	257	23	31	6	275	<=50K
26.5	257	23	31	6	431	<=50K
26.5	257	23	31	6	449	<=50K
26.5	257	23	31	6	1929	<=50K
26.5	257	23	31	6	1977	<=50K
26.5	257	23	31	6	2003	<=50K
26.5	257	23	31	6	2446	<=50K
26.5	257	23	31	6	2617	<=50K
26.5	257	23	31	6	2866	<=50K
26.5	257	23	31	6	2928	<=50K
26.5	257	23	31	6	3009	<=50K
26.5	257	23	31	6	3016	<=50K
26.5	257	23	31	6	3282	<=50K
26.5	257	23	31	6	5067	<=50K
26.5	257	23	31	6	5075	<=50K
26.5	257	23	31	6	5994	<=50K
26.5	257	23	31	6	6226	<=50K
26.5	257	23	31	6	6717	<=50K
26.5	257	23	31	6	6801	<=50K
26.5	257	23	31	6	6892	<=50K
26.5	257	23	31	6	7883	<=50K
26.5	257	23	31	6	8359	<=50K
26.5	257	23	31	6	8414	<=50K
26.5	257	23	31	6	9150	<=50K
26.5	257	23	31	6	9386	<=50K
26.5	257	23	31	6	11320	<=50K
26.5	257	23	31	6	12220	<=50K
26.5	257	23	31	6	12804	<=50K
26.5	257	23	31	6	12932	<=50K
26.5	257	23	31	6	13121	<=50K
26.5	257	23	31	6	13315	<=50K
26.5	257	23	31	6	13348	<=50K
26.5	257	23	31	6	13834	<=50K
26.5	257	23	31	6	14164	<=50K
26.5	257	23	31	6	14287	<=50K
26.5	257	23	31	6	14463	<=50K
26.5	257	23	31	6	14525	<=50K
26.5	257	23	31	6	15624	<=50K
26.5	257	23	31	6	15987	<=50K
26.5	257	23	31	6	16797	<=50K
26.5	257	23	31	6	17905	<=50K
26.5	257	23	31	6	18181	<=50K
26.5	257	23	31	6	18726	<=50K
26.5	257	23	31	6	18834	<=50K
26.5	257	23	31	6	18886	<=50K
