age	education	marital-status	occupation	race	_row_id	income
27.5	34	6	46	13	28430	<=50K
27.5	34	6	46	13	28672	<=50K
27.5	34	6	46	13	28707	<=50K
27.5	34	6	46	13	28792	<=50K
27.5	34	6	46	13	29045	<=50K
27.5	34	6	46	13	30206	<=50K
27.5	34	6	46	13	30406	<=50K
27.5	34	6	46	13	31003	<=50K
27.5	34	6	46	13	31749	<=50K
27.5	34	6	46	13	33900	<=50K
27.5	34	6	46	13	35104	<=50K
27.5	34	6	46	13	35135	<=50K
27.5	34	6	46	13	37205	<=50K
27.5	34	6	46	13	37388	<=50K
27.5	34	6	46	13	38070	<=50K
27.5	34	6	46	13	39096	<=50K
27.5	34	6	46	13	39798	<=50K
27.5	34	6	46	13	45249	<=50K
27.5	34	6	46	13	45958	<=50K
27.5	34	6	46	13	48154	<=50K
27.5	34	6	46	13	48242	<=50K
27.5	34	6	46	13	48593	<=50K
27.5	34	6	46	13	48713	<=50K
27.5	34	6	46	13	48825	<=50K
27.5	34	6	46	13	11304	>50K
27.5	34	6	46	13	13764	>50K
27.5	34	6	46	13	16696	>50K
27.5	34	6	46	13	32582	>50K
27.5	34	6	46	13	43231	>50K
59.0	31	7	117	3	791	<=50K
59.0	31	7	117	3	1065	<=50K
59.0	31	7	117	3	1397	<=50K
59.0	31	7	117	3	1664	<=50K
59.0	31	7	117	3	1917	<=50K
59.0	31	7	117	3	3068	<=50K
59.0	31	7	117	3	4408	<=50K
59.0	31	7	117	3	6561	<=50K
59.0	31	7	117	3	6566	<=50K
59.0	31	7	117	3	6896	<=50K
59.0	31	7	117	3	7036	<=50K
59.0	31	7	117	3	7162	<=50K
59.0	31	7	117	3	7221	<=50K
59.0	31	7	117	3	7983	<=50K
59.0	31	7	117	3	10039	<=50K
59.0	31	7	117	3	10048	<=50K
59.0	31	7	117	3	10305	<=50K
59.0	31	7	117	3	11720	<=50K
59.0	31	7	117	3	12074	<=50K
59.0	31	7	117	3	12593	<=50K
59.0	31	7	117	3	12801	<=50K
59.0	31	7	117	3	12851	<=50K
59.0	31	7	117	3	13466	<=50K
59.0	31	7	117	3	14263	<=50K
59.0	31	7	117	3	15543	<=50K
59.0	31	7	117	3	16170	<=50K
59.0	31	7	117	3	16279	<=50K
59.0	31	7	117	3	16507	<=50K
59.0	31	7	117	3	17745	<=50K
59.0	31	7	117	3	17796	<=50K
59.0	31	7	117	3	18037	<=50K
59.0	31	7	117	3	18999	<=50K
59.0	31	7	117	3	20999	<=50K
59.0	31	7	117	3	21488	<=50K
59.0	31	7	117	3	21495	<=50K
59.0	31	7	117	3	22282	<=50K
59.0	31	7	117	3	22786	<=50K
59.0	31	7	117	3	25428	<=50K
59.0	31	7	117	3	26129	<=50K
59.0	31	7	117	3	26665	<=50K
59.0	31	7	117	3	27560	<=50K
59.0	31	7	117	3	29194	<=50K
59.0	31	7	117	3	29494	<=50K
59.0	31	7	117	3	31158	<=50K
59.0	31	7	117	3	31412	<=50K
59.0	31	7	117	3	31664	<=50K
59.0	31	7	117	3	32183	<=50K
59.0	31	7	117	3	32775	<=50K
59.0	31	7	117	3	33215	<=50K
59.0	31	7	117	3	33581	<=50K
59.0	31	7	117	3	34927	<=50K
59.0	31	7	117	3	35023	<=50K
59.0	31	7	117	3	35328	<=50K
59.0	31	7	117	3	37217	<=50K
59.0	31	7	117	3	38588	<=50K
59.0	31	7	117	3	38639	<=50K
59.0	31	7	117	3	38768	<=50K
59.0	31	7	117	3	38856	<=50K
59.0	31	7	117	3	39501	<=50K
59.0	31	7	117	3	39508	<=50K
59.0	31	7	117	3	39736	<=50K
59.0	31	7	117	3	40704	<=50K
59.0	31	7	117	3	42180	<=50K
59.0	31	7	117	3	42784	<=50K
59.0	31	7	117	3	42861	<=50K
59.0	31	7	117	3	43938	<=50K
59.0	31	7	117	3	44101	<=50K
59.0	31	7	117	3	45023	<=50K
59.0	31	7	117	3	47787	<=50K
59.0	31	7	117	3	48266	<=50K
59.0	31	7	117	3	15327	>50K
59.0	31	7	117	3	17562	>50K
59.0	31	7	117	3	31097	>50K
59.0	31	7	117	3	31318	>50K
24.5	64	4	118	3	1955	<=50K
24.5	64	4	118	3	2650	<=50K
24.5	64	4	118	3	5836	<=50K
24.5	64	4	118	3	6033	<=50K
24.5	64	4	118	3	8714	<=50K
24.5	64	4	118	3	9621	<=50K
24.5	64	4	118	3	10761	<=50K
24.5	64	4	118	3	11404	<=50K
24.5	64	4	118	3	12681	<=50K
24.5	64	4	118	3	14409	<=50K
24.5	64	4	118	3	14514	<=50K
24.5	64	4	118	3	14827	<=50K
24.5	64	4	118	3	16949	<=50K
24.5	64	4	118	3	19631	<=50K
24.5	64	4	118	3	19879	<=50K
24.5	64	4	118	3	20024	<=50K
24.5	64	4	118	3	20330	<=50K
24.5	64	4	118	3	20813	<=50K
24.5	64	4	118	3	21762	<=50K
24.5	64	4	118	3	22509	<=50K
24.5	64	4	118	3	23247	<=50K
24.5	64	4	118	3	23288	<=50K
24.5	64	4	118	3	24213	<=50K
24.5	64	4	118	3	25824	<=50K
24.5	64	4	118	3	26293	<=50K
24.5	64	4	118	3	26433	<=50K
24.5	64	4	118	3	28563	<=50K
24.5	64	4	118	3	28719	<=50K
24.5	64	4	118	3	28956	<=50K
24.5	64	4	118	3	29054	<=50K
24.5	64	4	118	3	29492	<=50K
24.5	64	4	118	3	30924	<=50K
24.5	64	4	118	3	31905	<=50K
24.5	64	4	118	3	33472	<=50K
24.5	64	4	118	3	34790	<=50K
24.5	64	4	118	3	35249	<=50K
24.5	64	4	118	3	36215	<=50K
24.5	64	4	118	3	38657	<=50K
24.5	64	4	118	3	40683	<=50K
24.5	64	4	118	3	41297	<=50K
24.5	64	4	118	3	43527	<=50K
24.5	64	4	118	3	44085	<=50K
24.5	64	4	118	3	44964	<=50K
24.5	64	4	118	3	45414	<=50K
24.5	64	4	118	3	46058	<=50K
24.5	64	4	118	3	46872	<=50K
24.5	64	4	118	3	47573	<=50K
24.5	64	4	118	3	47579	<=50K
24.5	64	4	118	3	14436	>50K
24.5	64	4	118	3	26314	>50K
24.5	64	4	118	3	34115	>50K
33.5	65	6	118	0	677	<=50K
33.5	65	6	118	0	717	<=50K
33.5	65	6	118	0	1255	<=50K
33.5	65	6	118	0	1645	<=50K
33.5	65	6	118	0	1648	<=50K
33.5	65	6	118	0	1811	<=50K
33.5	65	6	118	0	2281	<=50K
33.5	65	6	118	0	3988	<=50K
33.5	65	6	118	0	4830	<=50K
33.5	65	6	118	0	6280	<=50K
33.5	65	6	118	0	7783	<=50K
33.5	65	6	118	0	9049	<=50K
33.5	65	6	118	0	9059	<=50K
33.5	65	6	118	0	9551	<=50K
33.5	65	6	118	0	11686	<=50K
33.5	65	6	118	0	11890	<=50K
33.5	65	6	118	0	12378	<=50K
33.5	65	6	118	0	12708	<=50K
33.5	65	6	118	0	12870	<=50K
33.5	65	6	118	0	13575	<=50K
33.5	65	6	118	0	14572	<=50K
33.5	65	6	118	0	16203	<=50K
33.5	65	6	118	0	16514	<=50K
33.5	65	6	118	0	17221	<=50K
33.5	65	6	118	0	17498	<=50K
33.5	65	6	118	0	19207	<=50K
33.5	65	6	118	0	20738	<=50K
33.5	65	6	118	0	21680	<=50K
33.5	65	6	118	0	24110	<=50K
33.5	65	6	118	0	24436	<=50K
33.5	65	6	118	0	26852	<=50K
33.5	65	6	118	0	26911	<=50K
33.5	65	6	118	0	27313	<=50K
33.5	65	6	118	0	28556	<=50K
33.5	65	6	118	0	28834	<=50K
33.5	65	6	118	0	29525	<=50K
33.5	65	6	118	0	30108	<=50K
33.5	65	6	118	0	30109	<=50K
33.5	65	6	118	0	30432	<=50K
33.5	65	6	118	0	32809	<=50K
33.5	65	6	118	0	32905	<=50K
33.5	65	6	118	0	34650	<=50K
33.5	65	6	118	0	35281	<=50K
33.5	65	6	118	0	35560	<=50K
33.5	65	6	118	0	36664	<=50K
33.5	65	6	118	0	37677	<=50K
33.5	65	6	118	0	37722	<=50K
33.5	65	6	118	0	39302	<=50K
33.5	65	6	118	0	39588	<=50K
33.5	65	6	118	0	40351	<=50K
33.5	65	6	118	0	41382	<=50K
33.5	65	6	118	0	41846	<=50K
33.5	65	6	118	0	42033	<=50K
33.5	65	6	118	0	42178	<=50K
33.5	65	6	118	0	43253	<=50K
33.5	65	6	118	0	43940	<=50K
33.5	65	6	118	0	46271	<=50K
33.5	65	6	118	0	47267	<=50K
33.5	65	6	118	0	8634	>50K
33.5	65	6	118	0	32188	>50K
33.5	65	6	118	0	40576	>50K
33.5	65	6	118	0	41741	>50K
63.5	80	21	41	3	395	<=50K
63.5	80	21	41	3	662	<=50K
63.5	80	21	41	3	1235	<=50K
63.5	80	21	41	3	1404	<=50K
63.5	80	21	41	3	1453	<=50K
63.5	80	21	41	3	1669	<=50K
63.5	80	21	41	3	3251	<=50K
63.5	80	21	41	3	3412	<=50K
63.5	80	21	41	3	5716	<=50K
63.5	80	21	41	3	5762	<=50K
63.5	80	21	41	3	6088	<=50K
63.5	80	21	41	3	8102	<=50K
63.5	80	21	41	3	8880	<=50K
63.5	80	21	41	3	10360	<=50K
63.5	80	21	41	3	10841	<=50K
63.5	80	21	41	3	10902	<=50K
63.5	80	21	41	3	11095	<=50K
63.5	80	21	41	3	11732	<=50K
63.5	80	21	41	3	12056	<=50K
63.5	80	21	41	3	14442	<=50K
63.5	80	21	41	3	14533	<=50K
63.5	80	21	41	3	14836	<=50K
63.5	80	21	41	3	15102	<=50K
63.5	80	21	41	3	15591	<=50K
63.5	80	21	41	3	16011	<=50K
63.5	80	21	41	3	17903	<=50K
63.5	80	21	41	3	18074	<=50K
63.5	80	21	41	3	18125	<=50K
63.5	80	21	41	3	18584	<=50K
63.5	80	21	41	3	18664	<=50K
63.5	80	21	41	3	19001	<=50K
63.5	80	21	41	3	20340	<=50K
63.5	80	21	41	3	20877	<=50K
63.5	80	21	41	3	21362	<=50K
63.5	80	21	41	3	21385	<=50K
63.5	80	21	41	3	23297	<=50K
63.5	80	21	41	3	25274	<=50K
63.5	80	21	41	3	25477	<=50K
63.5	80	21	41	3	26106	<=50K
63.5	80	21	41	3	26993	<=50K
63.5	80	21	41	3	27058	<=50K
63.5	80	21	41	3	29608	<=50K
63.5	80	21	41	3	30267	<=50K
63.5	80	21	41	3	33622	<=50K
63.5	80	21	41	3	33733	<=50K
63.5	80	21	41	3	33870	<=50K
63.5	80	21	41	3	34029	<=50K
63.5	80	21	41	3	34130	<=50K
63.5	80	21	41	3	34356	<=50K
63.5	80	21	41	3	35071	<=50K
63.5	80	21	41	3	35181	<=50K
63.5	80	21	41	3	35448	<=50K
63.5	80	21	41	3	35765	<=50K
63.5	80	21	41	3	36270	<=50K
63.5	80	21	41	3	37173	<=50K
63.5	80	21	41	3	37733	<=50K
63.5	80	21	41	3	37836	<=50K
63.5	80	21	41	3	38469	<=50K
63.5	80	21	41	3	38727	<=50K
63.5	80	21	41	3	38908	<=50K
63.5	80	21	41	3	40327	<=50K
63.5	80	21	41	3	41291	<=50K
63.5	80	21	41	3	41351	<=50K
63.5	80	21	41	3	41702	<=50K
63.5	80	21	41	3	43451	<=50K
63.5	80	21	41	3	43995	<=50K
63.5	80	21	41	3	44576	<=50K
63.5	80	21	41	3	45081	<=50K
63.5	80	21	41	3	45223	<=50K
63.5	80	21	41	3	45658	<=50K
63.5	80	21	41	3	47255	<=50K
63.5	80	21	41	3	48196	<=50K
63.5	80	21	41	3	2924	>50K
63.5	80	21	41	3	36021	>50K
63.5	80	21	41	3	45206	>50K
57.5	32	17	148	3	2498	<=50K
57.5	32	17	148	3	4032	<=50K
57.5	32	17	148	3	4157	<=50K
57.5	32	17	148	3	7252	<=50K
57.5	32	17	148	3	8428	<=50K
57.5	32	17	148	3	11672	<=50K
57.5	32	17	148	3	12094	<=50K
57.5	32	17	148	3	14734	<=50K
57.5	32	17	148	3	15405	<=50K
57.5	32	17	148	3	15807	<=50K
57.5	32	17	148	3	20268	<=50K
57.5	32	17	148	3	20274	<=50K
57.5	32	17	148	3	21005	<=50K
57.5	32	17	148	3	21611	<=50K
57.5	32	17	148	3	21904	<=50K
57.5	32	17	148	3	22406	<=50K
57.5	32	17	148	3	22748	<=50K
57.5	32	17	148	3	24637	<=50K
57.5	32	17	148	3	24816	<=50K
57.5	32	17	148	3	25234	<=50K
57.5	32	17	148	3	25533	<=50K
57.5	32	17	148	3	25939	<=50K
57.5	32	17	148	3	25992	<=50K
57.5	32	17	148	3	26557	<=50K
57.5	32	17	148	3	27053	<=50K
57.5	32	17	148	3	27922	<=50K
57.5	32	17	148	3	28116	<=50K
57.5	32	17	148	3	29711	<=50K
57.5	32	17	148	3	30098	<=50K
57.5	32	17	148	3	30252	<=50K
57.5	32	17	148	3	30953	<=50K
57.5	32	17	148	3	32384	<=50K
57.5	32	17	148	3	32609	<=50K
57.5	32	17	148	3	32778	<=50K
57.5	32	17	148	3	32786	<=50K
57.5	32	17	148	3	33354	<=50K
57.5	32	17	148	3	34889	<=50K
57.5	32	17	148	3	35327	<=50K
57.5	32	17	148	3	35603	<=50K
57.5	32	17	148	3	37411	<=50K
57.5	32	17	148	3	37651	<=50K
57.5	32	17	148	3	37691	<=50K
57.5	32	17	148	3	38059	<=50K
57.5	32	17	148	3	38712	<=50K
57.5	32	17	148	3	38846	<=50K
57.5	32	17	148	3	38958	<=50K
57.5	32	17	148	3	39300	<=50K
57.5	32	17	148	3	41016	<=50K
57.5	32	17	148	3	41262	<=50K
57.5	32	17	148	3	41269	<=50K
57.5	32	17	148	3	41283	<=50K
57.5	32	17	148	3	42154	<=50K
57.5	32	17	148	3	43183	<=50K
57.5	32	17	148	3	43593	<=50K
57.5	32	17	148	3	43793	<=50K
57.5	32	17	148	3	43923	<=50K
57.5	32	17	148	3	44529	<=50K
57.5	32	17	148	3	44845	<=50K
57.5	32	17	148	3	45030	<=50K
57.5	32	17	148	3	48289	<=50K
57.5	32	17	148	3	48302	<=50K
57.5	32	17	148	3	48325	<=50K
57.5	32	17	148	3	2885	>50K
57.5	32	17	148	3	5539	>50K
57.5	32	17	148	3	5866	>50K
57.5	32	17	148	3	5938	>50K
57.5	32	17	148	3	6265	>50K
57.5	32	17	148	3	6836	>50K
57.5	32	17	148	3	8368	>50K
57.5	32	17	148	3	9916	>50K
57.5	32	17	148	3	12009	>50K
57.5	32	17	148	3	14029	>50K
57.5	32	17	148	3	15078	>50K
57.5	32	17	148	3	17065	>50K
57.5	32	17	148	3	17154	>50K
57.5	32	17	148	3	18349	>50K
57.5	32	17	148	3	26489	>50K
57.5	32	17	148	3	29510	>50K
57.5	32	17	148	3	31973	>50K
57.5	32	17	148	3	32936	>50K
57.5	32	17	148	3	33391	>50K
57.5	32	17	148	3	34731	>50K
57.5	32	17	148	3	34740	>50K
57.5	32	17	148	3	34847	>50K
57.5	32	17	148	3	36418	>50K
57.5	32	17	148	3	36573	>50K
57.5	32	17	148	3	39970	>50K
57.5	32	17	148	3	41640	>50K
57.5	32	17	148	3	43761	>50K
57.5	32	17	148	3	44369	>50K
57.5	32	17	148	3	44526	>50K
57.5	32	17	148	3	44551	>50K
28.0	11	5	43	11	5047	<=50K
28.0	11	5	43	11	5336	<=50K
28.0	11	5	43	11	6189	<=50K
28.0	11	5	43	11	6628	<=50K
28.0	11	5	43	11	6817	<=50K
28.0	11	5	43	11	7250	<=50K
28.0	11	5	43	11	7569	<=50K
28.0	11	5	43	11	7594	<=50K
28.0	11	5	43	11	7988	<=50K
28.0	11	5	43	11	8771	<=50K
28.0	11	5	43	11	9222	<=50K
28.0	11	5	43	11	9229	<=50K
28.0	11	5	43	11	9254	<=50K
28.0	11	5	43	11	9475	<=50K
28.0	11	5	43	11	9539	<=50K
28.0	11	5	43	11	10381	<=50K
28.0	11	5	43	11	11539	<=50K
28.0	11	5	43	11	11557	<=50K
28.0	11	5	43	11	12187	<=50K
28.0	11	5	43	11	13146	<=50K
28.0	11	5	43	11	13214	<=50K
28.0	11	5	43	11	13694	<=50K
28.0	11	5	43	11	17244	<=50K
28.0	11	5	43	11	17350	<=50K
28.0	11	5	43	11	18631	<=50K
28.0	11	5	43	11	19103	<=50K
28.0	11	5	43	11	19477	<=50K
28.0	11	5	43	11	19581	<=50K
28.0	11	5	43	11	19628	<=50K
28.0	11	5	43	11	20202	<=50K
28.0	11	5	43	11	21386	<=50K
28.0	11	5	43	11	21619	<=50K
28.0	11	5	43	11	21825	<=50K
28.0	11	5	43	11	22522	<=50K
28.0	11	5	43	11	22987	<=50K
28.0	11	5	43	11	24076	<=50K
28.0	11	5	43	11	24137	<=50K
28.0	11	5	43	11	24170	<=50K
28.0	11	5	43	11	24635	<=50K
28.0	11	5	43	11	24667	<=50K
28.0	11	5	43	11	24878	<=50K
28.0	11	5	43	11	25148	<=50K
28.0	11	5	43	11	25257	<=50K
28.0	11	5	43	11	27148	<=50K
28.0	11	5	43	11	27723	<=50K
28.0	11	5	43	11	29689	<=50K
28.0	11	5	43	11	31183	<=50K
28.0	11	5	43	11	31450	<=50K
28.0	11	5	43	11	31479	<=50K
28.0	11	5	43	11	31891	<=50K
28.0	11	5	43	11	32537	<=50K
28.0	11	5	43	11	32871	<=50K
28.0	11	5	43	11	32884	<=50K
28.0	11	5	43	11	33170	<=50K
28.0	11	5	43	11	33237	<=50K
28.0	11	5	43	11	33721	<=50K
28.0	11	5	43	11	33960	<=50K
28.0	11	5	43	11	34264	<=50K
28.0	11	5	43	11	34429	<=50K
28.0	11	5	43	11	34753	<=50K
28.0	11	5	43	11	34810	<=50K
28.0	11	5	43	11	35099	<=50K
28.0	11	5	43	11	35124	<=50K
28.0	11	5	43	11	35641	<=50K
28.0	11	5	43	11	35977	<=50K
28.0	11	5	43	11	36194	<=50K
28.0	11	5	43	11	36334	<=50K
28.0	11	5	43	11	37554	<=50K
28.0	11	5	43	11	37721	<=50K
28.0	11	5	43	11	37855	<=50K
28.0	11	5	43	11	37884	<=50K
28.0	11	5	43	11	38438	<=50K
28.0	11	5	43	11	38617	<=50K
28.0	11	5	43	11	39354	<=50K
28.0	11	5	43	11	39911	<=50K
28.0	11	5	43	11	39969	<=50K
28.0	11	5	43	11	40664	<=50K
28.0	11	5	43	11	41505	<=50K
28.0	11	5	43	11	41971	<=50K
28.0	11	5	43	11	42559	<=50K
28.0	11	5	43	11	42791	<=50K
28.0	11	5	43	11	42957	<=50K
28.0	11	5	43	11	43228	<=50K
28.0	11	5	43	11	43316	<=50K
28.0	11	5	43	11	43464	<=50K
28.0	11	5	43	11	43826	<=50K
28.0	11	5	43	11	44323	<=50K
28.0	11	5	43	11	44692	<=50K
28.0	11	5	43	11	44764	<=50K
28.0	11	5	43	11	44995	<=50K
28.0	11	5	43	11	45067	<=50K
28.0	11	5	43	11	45878	<=50K
28.0	11	5	43	11	46296	<=50K
28.0	11	5	43	11	46761	<=50K
28.0	11	5	43	11	47591	<=50K
28.0	11	5	43	11	48609	<=50K
28.0	11	5	43	11	48615	<=50K
28.0	11	5	43	11	48737	<=50K
28.0	11	5	43	11	19571	>50K
28.0	11	5	43	11	34009	>50K
28.0	11	5	43	11	39309	>50K
28.0	11	5	43	11	48526	>50K
26.5	64	12	129	11	895	<=50K
26.5	64	12	129	11	1244	<=50K
26.5	64	12	129	11	1891	<=50K
26.5	64	12	129	11	2065	<=50K
26.5	64	12	129	11	2751	<=50K
26.5	64	12	129	11	3192	<=50K
26.5	64	12	129	11	3408	<=50K
26.5	64	12	129	11	3628	<=50K
26.5	64	12	129	11	3882	<=50K
26.5	64	12	129	11	4182	<=50K
26.5	64	12	129	11	4440	<=50K
26.5	64	12	129	11	4898	<=50K
26.5	64	12	129	11	5078	<=50K
26.5	64	12	129	11	5098	<=50K
26.5	64	12	129	11	5353	<=50K
26.5	64	12	129	11	5789	<=50K
26.5	64	12	129	11	6831	<=50K
26.5	64	12	129	11	7051	<=50K
26.5	64	12	129	11	7156	<=50K
26.5	64	12	129	11	7513	<=50K
26.5	64	12	129	11	8000	<=50K
26.5	64	12	129	11	8100	<=50K
26.5	64	12	129	11	8598	<=50K
26.5	64	12	129	11	8760	<=50K
26.5	64	12	129	11	9263	<=50K
26.5	64	12	129	11	9264	<=50K
26.5	64	12	129	11	11284	<=50K
26.5	64	12	129	11	11607	<=50K
26.5	64	12	129	11	11986	<=50K
26.5	64	12	129	11	12424	<=50K
26.5	64	12	129	11	13098	<=50K
26.5	64	12	129	11	13332	<=50K
26.5	64	12	129	11	13503	<=50K
26.5	64	12	129	11	13520	<=50K
26.5	64	12	129	11	14247	<=50K
26.5	64	12	129	11	14297	<=50K
26.5	64	12	129	11	14475	<=50K
26.5	64	12	129	11	14505	<=50K
26.5	64	12	129	11	15094	<=50K
26.5	64	12	129	11	15345	<=50K
26.5	64	12	129	11	15682	<=50K
26.5	64	12	129	11	15715	<=50K
26.5	64	12	129	11	16057	<=50K
26.5	64	12	129	11	16428	<=50K
26.5	64	12	129	11	16456	<=50K
26.5	64	12	129	11	16645	<=50K
26.5	64	12	129	11	16982	<=50K
26.5	64	12	129	11	17047	<=50K
26.5	64	12	129	11	17250	<=50K
26.5	64	12	129	11	18094	<=50K
26.5	64	12	129	11	18290	<=50K
26.5	64	12	129	11	18608	<=50K
26.5	64	12	129	11	18823	<=50K
26.5	64	12	129	11	19476	<=50K
26.5	64	12	129	11	19862	<=50K
26.5	64	12	129	11	21260	<=50K
26.5	64	12	129	11	22911	<=50K
26.5	64	12	129	11	23149	<=50K
26.5	64	12	129	11	23949	<=50K
26.5	64	12	129	11	24698	<=50K
26.5	64	12	129	11	24827	<=50K
26.5	64	12	129	11	24930	<=50K
26.5	64	12	129	11	25043	<=50K
26.5	64	12	129	11	25189	<=50K
26.5	64	12	129	11	25858	<=50K
26.5	64	12	129	11	25947	<=50K
26.5	64	12	129	11	26439	<=50K
26.5	64	12	129	11	27815	<=50K
26.5	64	12	129	11	28696	<=50K
26.5	64	12	129	11	29066	<=50K
26.5	64	12	129	11	29980	<=50K
26.5	64	12	129	11	30602	<=50K
26.5	64	12	129	11	30796	<=50K
26.5	64	12	129	11	30822	<=50K
26.5	64	12	129	11	31394	<=50K
26.5	64	12	129	11	31574	<=50K
26.5	64	12	129	11	32165	<=50K
26.5	64	12	129	11	32234	<=50K
26.5	64	12	129	11	32312	<=50K
26.5	64	12	129	11	32830	<=50K
26.5	64	12	129	11	32923	<=50K
26.5	64	12	129	11	33325	<=50K
26.5	64	12	129	11	33709	<=50K
26.5	64	12	129	11	34239	<=50K
26.5	64	12	129	11	34256	<=50K
26.5	64	12	129	11	34314	<=50K
26.5	64	12	129	11	35214	<=50K
26.5	64	12	129	11	35466	<=50K
26.5	64	12	129	11	35624	<=50K
