age	education	marital-status	occupation	race	_row_id	income
27.5	41	6	125	16	39096	<=50K
27.5	41	6	125	16	39798	<=50K
27.5	41	6	125	16	45249	<=50K
27.5	41	6	125	16	48154	<=50K
27.5	41	6	125	16	48593	<=50K
27.5	41	6	125	16	48713	<=50K
27.5	41	6	125	16	48825	<=50K
27.5	41	6	125	16	16696	>50K
29.0	52	6	52	15	5878	<=50K
29.0	52	6	52	15	9517	<=50K
29.0	52	6	52	15	10823	<=50K
29.0	52	6	52	15	10882	<=50K
29.0	52	6	52	15	11824	<=50K
29.0	52	6	52	15	12869	<=50K
29.0	52	6	52	15	13505	<=50K
29.0	52	6	52	15	14488	<=50K
29.0	52	6	52	15	15870	<=50K
29.0	52	6	52	15	17210	<=50K
29.0	52	6	52	15	22812	<=50K
29.0	52	6	52	15	26037	<=50K
29.0	52	6	52	15	26501	<=50K
29.0	52	6	52	15	26655	<=50K
29.0	52	6	52	15	26745	<=50K
29.0	52	6	52	15	26758	<=50K
29.0	52	6	52	15	28672	<=50K
29.0	52	6	52	15	29045	<=50K
29.0	52	6	52	15	31003	<=50K
29.0	52	6	52	15	38070	<=50K
29.0	52	6	52	15	45958	<=50K
29.0	52	6	52	15	48242	<=50K
29.0	52	6	52	15	11304	>50K
29.0	52	6	52	15	13764	>50K
29.0	52	6	52	15	32582	>50K
29.0	52	6	52	15	43231	>50K
59.0	35	28	174	7	1397	<=50K
59.0	35	28	174	7	4408	<=50K
59.0	35	28	174	7	6561	<=50K
59.0	35	28	174	7	7221	<=50K
59.0	35	28	174	7	7983	<=50K
59.0	35	28	174	7	10039	<=50K
59.0	35	28	174	7	11720	<=50K
59.0	35	28	174	7	12593	<=50K
59.0	35	28	174	7	12801	<=50K
59.0	35	28	174	7	13466	<=50K
59.0	35	28	174	7	14263	<=50K
59.0	35	28	174	7	16170	<=50K
59.0	35	28	174	7	20999	<=50K
59.0	35	28	174	7	21495	<=50K
59.0	35	28	174	7	22786	<=50K
59.0	35	28	174	7	25428	<=50K
59.0	35	28	174	7	26129	<=50K
59.0	35	28	174	7	29194	<=50K
59.0	35	28	174	7	29494	<=50K
59.0	35	28	174	7	31664	<=50K
59.0	35	28	174	7	32775	<=50K
59.0	35	28	174	7	37217	<=50K
59.0	35	28	174	7	38588	<=50K
59.0	35	28	174	7	38639	<=50K
59.0	35	28	174	7	39736	<=50K
59.0	35	28	174	7	42180	<=50K
59.0	35	28	174	7	42784	<=50K
59.0	35	28	174	7	42861	<=50K
59.0	35	28	174	7	43938	<=50K
59.0	35	28	174	7	44101	<=50K
59.0	35	28	174	7	47787	<=50K
59.0	35	28	174	7	31097	>50K
26.5	89	15	186	14	895	<=50K
26.5	89	15	186	14	1244	<=50K
26.5	89	15	186	14	1891	<=50K
26.5	89	15	186	14	2065	<=50K
26.5	89	15	186	14	2751	<=50K
26.5	89	15	186	14	3192	<=50K
26.5	89	15	186	14	3408	<=50K
26.5	89	15	186	14	3628	<=50K
26.5	89	15	186	14	3882	<=50K
26.5	89	15	186	14	4182	<=50K
26.5	89	15	186	14	4440	<=50K
26.5	89	15	186	14	4898	<=50K
26.5	89	15	186	14	5078	<=50K
26.5	89	15	186	14	5098	<=50K
26.5	89	15	186	14	5353	<=50K
26.5	89	15	186	14	5789	<=50K
26.5	89	15	186	14	6831	<=50K
26.5	89	15	186	14	7051	<=50K
26.5	89	15	186	14	7156	<=50K
26.5	89	15	186	14	7513	<=50K
26.5	89	15	186	14	8000	<=50K
26.5	89	15	186	14	8100	<=50K
26.5	89	15	186	14	8598	<=50K
26.5	89	15	186	14	8760	<=50K
26.5	89	15	186	14	9263	<=50K
26.5	89	15	186	14	9264	<=50K
26.5	89	15	186	14	11284	<=50K
26.5	89	15	186	14	11607	<=50K
26.5	89	15	186	14	11986	<=50K
26.5	89	15	186	14	12424	<=50K
26.5	89	15	186	14	13098	<=50K
26.5	89	15	186	14	13332	<=50K
26.5	89	15	186	14	13503	<=50K
26.5	89	15	186	14	13520	<=50K
26.5	89	15	186	14	14247	<=50K
26.5	89	15	186	14	14297	<=50K
26.5	89	15	186	14	14475	<=50K
26.5	89	15	186	14	14505	<=50K
26.5	89	15	186	14	15094	<=50K
26.5	89	15	186	14	15345	<=50K
26.5	89	15	186	14	15682	<=50K
26.5	89	15	186	14	15715	<=50K
26.5	89	15	186	14	16057	<=50K
26.5	89	15	186	14	16428	<=50K
26.5	89	15	186	14	16456	<=50K
26.5	89	15	186	14	16645	<=50K
26.5	89	15	186	14	16982	<=50K
26.5	89	15	186	14	17047	<=50K
26.5	89	15	186	14	17250	<=50K
26.5	89	15	186	14	18094	<=50K
26.5	89	15	186	14	18290	<=50K
26.5	89	15	186	14	18608	<=50K
26.5	89	15	186	14	18823	<=50K
26.5	89	15	186	14	19476	<=50K
26.5	89	15	186	14	19862	<=50K
26.5	89	15	186	14	21260	<=50K
26.5	89	15	186	14	22911	<=50K
26.5	89	15	186	14	23149	<=50K
26.5	89	15	186	14	23949	<=50K
26.5	89	15	186	14	24698	<=50K
26.5	89	15	186	14	24827	<=50K
26.5	89	15	186	14	24930	<=50K
26.5	89	15	186	14	25043	<=50K
26.5	89	15	186	14	25189	<=50K
26.5	89	15	186	14	25858	<=50K
26.5	89	15	186	14	25947	<=50K
26.5	89	15	186	14	26439	<=50K
26.5	89	15	186	14	27815	<=50K
26.5	89	15	186	14	28696	<=50K
26.5	89	15	186	14	29066	<=50K
26.5	89	15	186	14	29980	<=50K
26.5	89	15	186	14	30602	<=50K
26.5	89	15	186	14	30796	<=50K
26.5	89	15	186	14	30822	<=50K
26.5	89	15	186	14	31394	<=50K
26.5	89	15	186	14	31574	<=50K
26.5	89	15	186	14	32165	<=50K
26.5	89	15	186	14	32234	<=50K
26.5	89	15	186	14	32312	<=50K
26.5	89	15	186	14	32830	<=50K
26.5	89	15	186	14	32923	<=50K
26.5	89	15	186	14	33325	<=50K
26.5	89	15	186	14	33709	<=50K
26.5	89	15	186	14	34239	<=50K
26.5	89	15	186	14	34256	<=50K
26.5	89	15	186	14	34314	<=50K
26.5	89	15	186	14	35214	<=50K
26.5	89	15	186	14	35466	<=50K
26.5	89	15	186	14	35624	<=50K
26.5	89	15	186	14	36159	<=50K
26.5	89	15	186	14	36303	<=50K
26.5	89	15	186	14	37057	<=50K
26.5	89	15	186	14	37630	<=50K
26.5	89	15	186	14	37727	<=50K
26.5	89	15	186	14	38071	<=50K
26.5	89	15	186	14	38471	<=50K
26.5	89	15	186	14	38599	<=50K
26.5	89	15	186	14	39076	<=50K
26.5	89	15	186	14	39498	<=50K
26.5	89	15	186	14	39783	<=50K
26.5	89	15	186	14	40101	<=50K
26.5	89	15	186	14	40147	<=50K
26.5	89	15	186	14	40556	<=50K
26.5	89	15	186	14	41333	<=50K
26.5	89	15	186	14	41966	<=50K
26.5	89	15	186	14	42414	<=50K
26.5	89	15	186	14	42456	<=50K
26.5	89	15	186	14	43676	<=50K
26.5	89	15	186	14	43971	<=50K
26.5	89	15	186	14	44449	<=50K
26.5	89	15	186	14	44475	<=50K
26.5	89	15	186	14	44747	<=50K
26.5	89	15	186	14	45154	<=50K
26.5	89	15	186	14	45832	<=50K
26.5	89	15	186	14	46062	<=50K
26.5	89	15	186	14	47148	<=50K
26.5	89	15	186	14	47519	<=50K
26.5	89	15	186	14	47817	<=50K
26.5	89	15	186	14	46853	>50K
28.5	143	0	185	1	677	<=50K
28.5	143	0	185	1	1645	<=50K
28.5	143	0	185	1	1648	<=50K
28.5	143	0	185	1	1811	<=50K
28.5	143	0	185	1	1955	<=50K
28.5	143	0	185	1	2281	<=50K
28.5	143	0	185	1	2650	<=50K
28.5	143	0	185	1	3988	<=50K
28.5	143	0	185	1	4830	<=50K
28.5	143	0	185	1	7783	<=50K
28.5	143	0	185	1	12378	<=50K
28.5	143	0	185	1	12870	<=50K
28.5	143	0	185	1	14827	<=50K
28.5	143	0	185	1	17498	<=50K
28.5	143	0	185	1	19879	<=50K
28.5	143	0	185	1	20024	<=50K
28.5	143	0	185	1	23247	<=50K
28.5	143	0	185	1	26293	<=50K
28.5	143	0	185	1	26433	<=50K
28.5	143	0	185	1	26852	<=50K
28.5	143	0	185	1	28556	<=50K
28.5	143	0	185	1	28834	<=50K
28.5	143	0	185	1	28956	<=50K
28.5	143	0	185	1	29525	<=50K
28.5	143	0	185	1	30109	<=50K
28.5	143	0	185	1	30432	<=50K
28.5	143	0	185	1	32905	<=50K
28.5	143	0	185	1	34650	<=50K
28.5	143	0	185	1	35560	<=50K
28.5	143	0	185	1	39302	<=50K
28.5	143	0	185	1	40351	<=50K
28.5	143	0	185	1	41297	<=50K
28.5	143	0	185	1	41382	<=50K
28.5	143	0	185	1	46271	<=50K
28.5	143	0	185	1	46872	<=50K
28.5	143	0	185	1	47579	<=50K
28.5	143	0	185	1	26314	>50K
28.5	143	0	185	1	32188	>50K
27.5	94	13	185	7	717	<=50K
27.5	94	13	185	7	1255	<=50K
27.5	94	13	185	7	6033	<=50K
27.5	94	13	185	7	9049	<=50K
27.5	94	13	185	7	9551	<=50K
27.5	94	13	185	7	11890	<=50K
27.5	94	13	185	7	12681	<=50K
27.5	94	13	185	7	14572	<=50K
27.5	94	13	185	7	16949	<=50K
27.5	94	13	185	7	21762	<=50K
27.5	94	13	185	7	23288	<=50K
27.5	94	13	185	7	24213	<=50K
27.5	94	13	185	7	27313	<=50K
27.5	94	13	185	7	28563	<=50K
27.5	94	13	185	7	28719	<=50K
27.5	94	13	185	7	29054	<=50K
27.5	94	13	185	7	30108	<=50K
27.5	94	13	185	7	35249	<=50K
27.5	94	13	185	7	36215	<=50K
27.5	94	13	185	7	36664	<=50K
27.5	94	13	185	7	41846	<=50K
27.5	94	13	185	7	42178	<=50K
27.5	94	13	185	7	44964	<=50K
27.5	94	13	185	7	8634	>50K
27.5	94	13	185	7	14436	>50K
27.5	94	13	185	7	34115	>50K
30.5	144	6	74	9	5836	<=50K
30.5	144	6	74	9	14514	<=50K
30.5	144	6	74	9	16203	<=50K
30.5	144	6	74	9	19207	<=50K
30.5	144	6	74	9	20813	<=50K
30.5	144	6	74	9	24110	<=50K
30.5	144	6	74	9	26911	<=50K
30.5	144	6	74	9	29492	<=50K
30.5	144	6	74	9	32809	<=50K
30.5	144	6	74	9	34790	<=50K
30.5	144	6	74	9	35281	<=50K
30.5	144	6	74	9	37722	<=50K
30.5	144	6	74	9	39588	<=50K
30.5	144	6	74	9	42033	<=50K
30.5	144	6	74	9	43253	<=50K
30.5	144	6	74	9	43527	<=50K
30.5	144	6	74	9	43940	<=50K
30.5	144	6	74	9	44085	<=50K
30.5	144	6	74	9	46058	<=50K
30.5	144	6	74	9	47573	<=50K
30.5	144	6	74	9	40576	>50K
28.0	89	4	74	6	6280	<=50K
28.0	89	4	74	6	8714	<=50K
28.0	89	4	74	6	9059	<=50K
28.0	89	4	74	6	9621	<=50K
28.0	89	4	74	6	10761	<=50K
28.0	89	4	74	6	11404	<=50K
28.0	89	4	74	6	11686	<=50K
28.0	89	4	74	6	12708	<=50K
28.0	89	4	74	6	13575	<=50K
28.0	89	4	74	6	14409	<=50K
28.0	89	4	74	6	16514	<=50K
28.0	89	4	74	6	17221	<=50K
28.0	89	4	74	6	19631	<=50K
28.0	89	4	74	6	20330	<=50K
28.0	89	4	74	6	20738	<=50K
28.0	89	4	74	6	21680	<=50K
28.0	89	4	74	6	22509	<=50K
28.0	89	4	74	6	24436	<=50K
28.0	89	4	74	6	25824	<=50K
28.0	89	4	74	6	30924	<=50K
28.0	89	4	74	6	31905	<=50K
28.0	89	4	74	6	33472	<=50K
28.0	89	4	74	6	37677	<=50K
28.0	89	4	74	6	38657	<=50K
28.0	89	4	74	6	40683	<=50K
28.0	89	4	74	6	45414	<=50K
28.0	89	4	74	6	47267	<=50K
28.0	89	4	74	6	41741	>50K
25.5	53	16	203	7	1059	<=50K
25.5	53	16	203	7	6007	<=50K
25.5	53	16	203	7	6705	<=50K
25.5	53	16	203	7	9424	<=50K
25.5	53	16	203	7	11711	<=50K
25.5	53	16	203	7	14031	<=50K
25.5	53	16	203	7	19661	<=50K
25.5	53	16	203	7	21013	<=50K
25.5	53	16	203	7	24797	<=50K
25.5	53	16	203	7	28705	<=50K
25.5	53	16	203	7	30458	<=50K
25.5	53	16	203	7	33755	<=50K
25.5	53	16	203	7	35290	<=50K
25.5	53	16	203	7	36632	<=50K
25.5	53	16	203	7	40974	<=50K
25.5	53	16	203	7	41928	<=50K
25.5	53	16	203	7	42706	<=50K
25.5	53	16	203	7	43179	<=50K
25.5	53	16	203	7	44878	<=50K
25.5	53	16	203	7	48834	<=50K
25.5	53	16	203	7	8035	>50K
25.5	53	16	203	7	27665	>50K
29.0	54	10	204	7	2702	<=50K
29.0	54	10	204	7	4131	<=50K
29.0	54	10	204	7	7704	<=50K
29.0	54	10	204	7	9770	<=50K
29.0	54	10	204	7	16685	<=50K
29.0	54	10	204	7	18213	<=50K
29.0	54	10	204	7	18713	<=50K
29.0	54	10	204	7	19916	<=50K
29.0	54	10	204	7	26124	<=50K
29.0	54	10	204	7	26621	<=50K
29.0	54	10	204	7	27415	<=50K
29.0	54	10	204	7	34007	<=50K
29.0	54	10	204	7	34145	<=50K
29.0	54	10	204	7	38309	<=50K
29.0	54	10	204	7	39071	<=50K
29.0	54	10	204	7	43461	<=50K
29.0	54	10	204	7	45912	<=50K
29.0	54	10	204	7	46553	<=50K
29.0	54	10	204	7	48706	<=50K
29.0	54	10	204	7	13377	>50K
29.0	54	10	204	7	33143	>50K
29.0	54	10	204	7	48738	>50K
26.5	174	4	202	5	471	<=50K
26.5	174	4	202	5	1095	<=50K
26.5	174	4	202	5	1163	<=50K
26.5	174	4	202	5	1686	<=50K
26.5	174	4	202	5	3675	<=50K
26.5	174	4	202	5	4533	<=50K
26.5	174	4	202	5	4740	<=50K
26.5	174	4	202	5	4742	<=50K
26.5	174	4	202	5	8844	<=50K
26.5	174	4	202	5	10610	<=50K
26.5	174	4	202	5	13311	<=50K
26.5	174	4	202	5	20879	<=50K
26.5	174	4	202	5	21683	<=50K
26.5	174	4	202	5	25400	<=50K
26.5	174	4	202	5	28412	<=50K
26.5	174	4	202	5	28708	<=50K
26.5	174	4	202	5	28889	<=50K
26.5	174	4	202	5	42576	<=50K
26.5	174	4	202	5	47610	<=50K
26.5	174	4	202	5	41955	>50K
26.5	174	4	202	5	45079	>50K
26.5	174	4	202	5	45872	>50K
33.5	170	6	201	2	915	<=50K
33.5	170	6	201	2	1577	<=50K
33.5	170	6	201	2	2258	<=50K
33.5	170	6	201	2	7843	<=50K
33.5	170	6	201	2	11642	<=50K
33.5	170	6	201	2	12387	<=50K
33.5	170	6	201	2	13470	<=50K
33.5	170	6	201	2	17373	<=50K
33.5	170	6	201	2	19985	<=50K
33.5	170	6	201	2	24342	<=50K
33.5	170	6	201	2	25462	<=50K
33.5	170	6	201	2	27711	<=50K
33.5	170	6	201	2	28099	<=50K
33.5	170	6	201	2	29657	<=50K
33.5	170	6	201	2	30966	<=50K
33.5	170	6	201	2	34019	<=50K
33.5	170	6	201	2	34462	<=50K
33.5	170	6	201	2	35511	<=50K
33.5	170	6	201	2	833	>50K
33.5	170	6	201	2	2427	>50K
33.5	170	6	201	2	6339	>50K
33.5	170	6	201	2	12692	>50K
33.5	170	6	201	2	23798	>50K
33.5	170	6	201	2	33835	>50K
39.5	100	23	68	7	395	<=50K
39.5	100	23	68	7	1404	<=50K
39.5	100	23	68	7	1453	<=50K
39.5	100	23	68	7	1669	<=50K
39.5	100	23	68	7	3251	<=50K
39.5	100	23	68	7	3412	<=50K
39.5	100	23	68	7	5762	<=50K
39.5	100	23	68	7	10841	<=50K
39.5	100	23	68	7	10902	<=50K
39.5	100	23	68	7	11732	<=50K
39.5	100	23	68	7	14533	<=50K
39.5	100	23	68	7	15102	<=50K
39.5	100	23	68	7	15591	<=50K
39.5	100	23	68	7	17903	<=50K
39.5	100	23	68	7	19001	<=50K
39.5	100	23	68	7	20340	<=50K
39.5	100	23	68	7	20877	<=50K
39.5	100	23	68	7	21362	<=50K
39.5	100	23	68	7	23297	<=50K
39.5	100	23	68	7	25274	<=50K
39.5	100	23	68	7	26106	<=50K
39.5	100	23	68	7	30267	<=50K
39.5	100	23	68	7	33870	<=50K
39.5	100	23	68	7	34130	<=50K
39.5	100	23	68	7	35071	<=50K
39.5	100	23	68	7	36270	<=50K
39.5	100	23	68	7	38469	<=50K
39.5	100	23	68	7	38908	<=50K
39.5	100	23	68	7	40327	<=50K
39.5	100	23	68	7	41291	<=50K
39.5	100	23	68	7	45081	<=50K
39.5	100	23	68	7	45223	<=50K
39.5	100	23	68	7	45658	<=50K
39.5	100	23	68	7	48196	<=50K
39.5	100	23	68	7	36021	>50K
41.0	36	20	210	18	2498	<=50K
41.0	36	20	210	18	4157	<=50K
41.0	36	20	210	18	8428	<=50K
41.0	36	20	210	18	11672	<=50K
41.0	36	20	210	18	14734	<=50K
41.0	36	20	210	18	15405	<=50K
41.0	36	20	210	18	20268	<=50K
41.0	36	20	210	18	20274	<=50K
41.0	36	20	210	18	21005	<=50K
41.0	36	20	210	18	21904	<=50K
41.0	36	20	210	18	22406	<=50K
41.0	36	20	210	18	24637	<=50K
41.0	36	20	210	18	25234	<=50K
41.0	36	20	210	18	25533	<=50K
41.0	36	20	210	18	27053	<=50K
41.0	36	20	210	18	27922	<=50K
41.0	36	20	210	18	28116	<=50K
41.0	36	20	210	18	30098	<=50K
41.0	36	20	210	18	30252	<=50K
41.0	36	20	210	18	30953	<=50K
41.0	36	20	210	18	32609	<=50K
41.0	36	20	210	18	33354	<=50K
41.0	36	20	210	18	34889	<=50K
41.0	36	20	210	18	35327	<=50K
41.0	36	20	210	18	35603	<=50K
41.0	36	20	210	18	38059	<=50K
41.0	36	20	210	18	38958	<=50K
41.0	36	20	210	18	41262	<=50K
41.0	36	20	210	18	41269	<=50K
41.0	36	20	210	18	43593	<=50K
41.0	36	20	210	18	43793	<=50K
41.0	36	20	210	18	48325	<=50K
41.0	36	20	210	18	2885	>50K
41.0	36	20	210	18	6836	>50K
41.0	36	20	210	18	12009	>50K
41.0	36	20	210	18	14029	>50K
41.0	36	20	210	18	17065	>50K
41.0	36	20	210	18	18349	>50K
41.0	36	20	210	18	26489	>50K
41.0	36	20	210	18	31973	>50K
41.0	36	20	210	18	32936	>50K
41.0	36	20	210	18	34740	>50K
41.0	36	20	210	18	36573	>50K
41.0	36	20	210	18	39970	>50K
41.0	36	20	210	18	41640	>50K
41.0	36	20	210	18	44526	>50K
62.0	38	20	206	7	4032	<=50K
62.0	38	20	206	7	7252	<=50K
62.0	38	20	206	7	12094	<=50K
62.0	38	20	206	7	15807	<=50K
62.0	38	20	206	7	21611	<=50K
62.0	38	20	206	7	22748	<=50K
62.0	38	20	206	7	24816	<=50K
62.0	38	20	206	7	25939	<=50K
62.0	38	20	206	7	25992	<=50K
62.0	38	20	206	7	26557	<=50K
62.0	38	20	206	7	29711	<=50K
62.0	38	20	206	7	32384	<=50K
62.0	38	20	206	7	32778	<=50K
62.0	38	20	206	7	32786	<=50K
62.0	38	20	206	7	37411	<=50K
62.0	38	20	206	7	37651	<=50K
62.0	38	20	206	7	37691	<=50K
62.0	38	20	206	7	38712	<=50K
62.0	38	20	206	7	38846	<=50K
62.0	38	20	206	7	39300	<=50K
62.0	38	20	206	7	41016	<=50K
62.0	38	20	206	7	41283	<=50K
62.0	38	20	206	7	42154	<=50K
62.0	38	20	206	7	43183	<=50K
62.0	38	20	206	7	43923	<=50K
62.0	38	20	206	7	44529	<=50K
62.0	38	20	206	7	44845	<=50K
62.0	38	20	206	7	45030	<=50K
62.0	38	20	206	7	48289	<=50K
62.0	38	20	206	7	48302	<=50K
62.0	38	20	206	7	5539	>50K
62.0	38	20	206	7	5866	>50K
62.0	38	20	206	7	5938	>50K
62.0	38	20	206	7	6265	>50K
62.0	38	20	206	7	8368	>50K
62.0	38	20	206	7	9916	>50K
62.0	38	20	206	7	15078	>50K
62.0	38	20	206	7	17154	>50K
62.0	38	20	206	7	29510	>50K
62.0	38	20	206	7	33391	>50K
62.0	38	20	206	7	34731	>50K
62.0	38	20	206	7	34847	>50K
62.0	38	20	206	7	36418	>50K
62.0	38	20	206	7	43761	>50K
62.0	38	20	206	7	44369	>50K
62.0	38	20	206	7	44551	>50K
41.5	60	0	172	7	1917	<=50K
41.5	60	0	172	7	3068	<=50K
41.5	60	0	172	7	6566	<=50K
41.5	60	0	172	7	6896	<=50K
41.5	60	0	172	7	10048	<=50K
41.5	60	0	172	7	12074	<=50K
41.5	60	0	172	7	16279	<=50K
41.5	60	0	172	7	17745	<=50K
41.5	60	0	172	7	17796	<=50K
41.5	60	0	172	7	22282	<=50K
41.5	60	0	172	7	27560	<=50K
41.5	60	0	172	7	32183	<=50K
41.5	60	0	172	7	33215	<=50K
41.5	60	0	172	7	33581	<=50K
41.5	60	0	172	7	35328	<=50K
41.5	60	0	172	7	38768	<=50K
41.5	60	0	172	7	39501	<=50K
41.5	60	0	172	7	45023	<=50K
41.5	60	0	172	7	48266	<=50K
41.5	60	0	172	7	15327	>50K
41.5	60	0	172	7	17562	>50K
53.5	69	0	173	7	791	<=50K
53.5	69	0	173	7	1065	<=50K
53.5	69	0	173	7	1664	<=50K
53.5	69	0	173	7	7036	<=50K
53.5	69	0	173	7	7162	<=50K
53.5	69	0	173	7	10305	<=50K
53.5	69	0	173	7	12851	<=50K
53.5	69	0	173	7	15543	<=50K
53.5	69	0	173	7	16507	<=50K
53.5	69	0	173	7	18037	<=50K
53.5	69	0	173	7	18999	<=50K
53.5	69	0	173	7	21488	<=50K
53.5	69	0	173	7	26665	<=50K
53.5	69	0	173	7	31158	<=50K
53.5	69	0	173	7	31412	<=50K
53.5	69	0	173	7	34927	<=50K
53.5	69	0	173	7	35023	<=50K
53.5	69	0	173	7	38856	<=50K
53.5	69	0	173	7	39508	<=50K
53.5	69	0	173	7	40704	<=50K
53.5	69	0	173	7	31318	>50K
29.0	91	22	105	6	4324	<=50K
29.0	91	22	105	6	4339	<=50K
29.0	91	22	105	6	4362	<=50K
29.0	91	22	105	6	7192	<=50K
29.0	91	22	105	6	11843	<=50K
29.0	91	22	105	6	15163	<=50K
29.0	91	22	105	6	19274	<=50K
29.0	91	22	105	6	20707	<=50K
29.0	91	22	105	6	23881	<=50K
29.0	91	22	105	6	24430	<=50K
29.0	91	22	105	6	24569	<=50K
29.0	91	22	105	6	25205	<=50K
29.0	91	22	105	6	25627	<=50K
29.0	91	22	105	6	30674	<=50K
29.0	91	22	105	6	35038	<=50K
29.0	91	22	105	6	35050	<=50K
29.0	91	22	105	6	35486	<=50K
29.0	91	22	105	6	36292	<=50K
29.0	91	22	105	6	37969	<=50K
29.0	91	22	105	6	38758	<=50K
29.0	91	22	105	6	39807	<=50K
29.0	91	22	105	6	42179	<=50K
29.0	91	22	105	6	42437	<=50K
29.0	91	22	105	6	42661	<=50K
29.0	91	22	105	6	44048	<=50K
29.0	91	22	105	6	45296	<=50K
29.0	91	22	105	6	45684	<=50K
29.0	91	22	105	6	46663	<=50K
29.0	91	22	105	6	47639	<=50K
29.0	91	22	105	6	7157	>50K
29.0	91	22	105	6	36372	>50K
29.0	91	22	105	6	47649	>50K
24.5	142	9	58	19	2212	<=50K
24.5	142	9	58	19	2852	<=50K
24.5	142	9	58	19	4204	<=50K
24.5	142	9	58	19	5793	<=50K
24.5	142	9	58	19	6531	<=50K
24.5	142	9	58	19	16318	<=50K
24.5	142	9	58	19	17104	<=50K
24.5	142	9	58	19	19315	<=50K
24.5	142	9	58	19	20068	<=50K
24.5	142	9	58	19	24137	<=50K
24.5	142	9	58	19	26570	<=50K
24.5	142	9	58	19	27762	<=50K
24.5	142	9	58	19	37554	<=50K
24.5	142	9	58	19	39466	<=50K
24.5	142	9	58	19	43588	<=50K
24.5	142	9	58	19	45012	<=50K
24.5	142	9	58	19	48047	<=50K
24.5	142	9	58	19	24735	>50K
24.5	142	9	58	19	28199	>50K
24.5	142	9	58	19	31646	>50K
24.5	142	9	58	19	34893	>50K
24.5	142	9	58	19	39782	>50K
24.5	142	9	58	19	45907	>50K
33.5	144	9	72	14	602	<=50K
33.5	144	9	72	14	1007	<=50K
33.5	144	9	72	14	7063	<=50K
33.5	144	9	72	14	8929	<=50K
33.5	144	9	72	14	11539	<=50K
33.5	144	9	72	14	17523	<=50K
33.5	144	9	72	14	18938	<=50K
33.5	144	9	72	14	19620	<=50K
33.5	144	9	72	14	20515	<=50K
33.5	144	9	72	14	28691	<=50K
33.5	144	9	72	14	29114	<=50K
33.5	144	9	72	14	30200	<=50K
33.5	144	9	72	14	32586	<=50K
33.5	144	9	72	14	35083	<=50K
